Gitcoin Round Id,Gitcoin Grants #,Round Name,Gitcoin Project Id,Application Title,Matching Amount,# of Contributors,Contribution Amount
385,21,Web3 Grants Ecosystem Advancement,0xcdd1f69da945939e5adfcb64e4e0eea738c8660c4b808a8cfcea6c845997ea3c,Empowering Builders: How To DAO Educational Initiative,58.904289757812492,7,9.2322997450828552
385,21,Web3 Grants Ecosystem Advancement,0xe3c5497e3073669d3788a015ce9e89fd2ba14028af892c613b7dad8e742d7b46,1Hive Gardens,1097.8073764062501,29,153.79720404744148
385,21,Web3 Grants Ecosystem Advancement,0xfa16d7d0c1c13c2821d3d94e8bbc9aa7f2c1219d057e1e747ea6db4bc4712fc3,Flow State (Streaming Quadratic Funding),747.191382515625,19,58.44537165760994
385,21,Web3 Grants Ecosystem Advancement,0x37bfa7d0eca13f7845180c78a4b7958bf99d02f25037f8903af7982dc3ea1f47,LexClinic [alpha-to-beta],465.71517677343752,10,31.743104577064514
385,21,Web3 Grants Ecosystem Advancement,0x6649852db5092781fa9c7d42577609e9c45480db4c59966639df7f865471b349,Atlantis,834.293466859375,68,267.827918805182
385,21,Web3 Grants Ecosystem Advancement,0xca460772f5ba0840a589d2c19fb7e17ac259e4be884313e3712c06c9c885dc93,Giveth,10034.701995726564,73,450.30049611628056
385,21,Web3 Grants Ecosystem Advancement,0x158ab8951774976a766c75367cc2995b796300ebb2212b4b8cf8ef9f2ffbd9a2,Funding the Commons,5206.858240125,74,800.498807553784
385,21,Web3 Grants Ecosystem Advancement,0x27551b48ac5d280026c958c1bdbe362834865bf7ec4972598cf1903a1392cb33,Crypto Grant Wire,2445.9830712890625,22,103.22032201290131
385,21,Web3 Grants Ecosystem Advancement,0xbcfad440e29d92f4c4b68a4e1ab9b6d6ed29df7b11a3ed6aa7a150fc0d1d3ec2,authbond,0.0,6,10.573131024837494
385,21,Web3 Grants Ecosystem Advancement,0xefceb00c3f7c0c92856bf2334815c9fb93e286b02617a42cdac8e1fa18b80ee5,Bloom Network Local Action Rewards,880.453557640625,23,36.141587883234024
385,21,Web3 Grants Ecosystem Advancement,0x48b79099b091bad7b95a8a869e867052b0f73ece30fe632ca43297142b124414,Swift Evo contribution on Public Goods grants,596.56899933593752,16,30.87094908952713
385,21,Web3 Grants Ecosystem Advancement,0x8307d1b0a4b515943780570afd272a3b9d275173de3c44aceed3b684529f6b01,Biteye,0.0,12,13.009467840194702
385,21,Web3 Grants Ecosystem Advancement,0xff0d19a8d41e62428e35da3007ed6659a53edb0fbdaebda99ab1543bc048a7f8,GrantsScope - Grantee Discovery Using LLMs,1349.5805672109375,27,80.992345251142979
385,21,Web3 Grants Ecosystem Advancement,0x15efcb2d16f0f0233f51f59cffb576fa301cf5db6be97b890297196b13995f0b,growthepie.xyz 🥧📏 - Usage Data and Analytics for Ethereum Scaling Solutions,1107.9425267734375,23,95.651500582695007
385,21,Web3 Grants Ecosystem Advancement,0x36671fe8d5d73dd3231053351a4413eacaed2789e6712d0df71d4e2d3e7d85fb,POTLOCK,855.86829189843752,22,65.456453513004817
385,21,Web3 Grants Ecosystem Advancement,0x07f47cd6bae0bf29c935106fe89aa773654fc1bedd8307279460fe6af20c0440,Proof of Philanthropy: A Verifiable Giving Pledge for the Modern Age (GG21),326.0307281484375,24,167.28085950016975
385,21,Web3 Grants Ecosystem Advancement,0x6f0da52d9d02a9691f8d84c7b204490191c19e5dd184e3a725e23a285aad3eef,Omniacs.DAO: A Web3 Experiment in Coordination Sustainability and Productivity,1025.1554074375,53,650.839142267243
385,21,Web3 Grants Ecosystem Advancement,0x7db138952e569707526b028c218f0ba4d41189f90a97f544b16e7a989e1b0fb1,ggframe,448.65601278906252,16,42.760731369256973
385,21,Web3 Grants Ecosystem Advancement,0xc2510eb83299594a48797422317829a204a821ae36508e3c64ece7a2f12aaa32,Out Build: Web3 Survivor powered by Allo V2,20.9727368984375,40,370.23341327905655
385,21,Web3 Grants Ecosystem Advancement,0x11aaafdce2ce954329a650d86081add7acf0386e0f81591d2f36583db3913106,Facedancer,75.9634537421875,23,248.98348721861839
385,21,Web3 Grants Ecosystem Advancement,0x706bc44d0c033d10c977ac4a6193e7838b8a795ea0d62cdb8eb0aedb5feaa70c,Karma GAP,5530.3802676875,43,156.21984773874283
385,21,Web3 Grants Ecosystem Advancement,0x718bac3715dedc6e6e9f48882d0042049cc1efbb6a66bd1aa752810414483685,LexDAO | Web3 Grants Ecosystem Advancement,2684.2092789296876,24,192.60821810364723
385,21,Web3 Grants Ecosystem Advancement,0x27e0351931c7b7ebd14ec9b28bc8ec6d2e86309607a082ea532cc77e5a663e4f,Quadratic Accelerator (q/acc),2177.55210859375,28,137.34108389914036
385,21,Web3 Grants Ecosystem Advancement,0x04ba0b6fd1b47460a198576f6867b059f3f0a7f6888f9d2ad5ce1ca2b1193fa2,DeepVenture.io,216.35033853125,9,22.551126182079315
385,21,Web3 Grants Ecosystem Advancement,0x5a236aa6462a6bea777a4ecfba1d57d311b608f04eeebf756e67182b23f2e7c5,DAO Drops,735.04927167968754,23,36.576446324586868
385,21,Web3 Grants Ecosystem Advancement,0xa82ffe7c4b8ecc9178ee5239c3bde71aac5ab8bc6c6950b51db7c2b137e9495b,Grant Ships,2458.325878171875,23,99.824127243831754
385,21,Web3 Grants Ecosystem Advancement,0x344c860402333f7040f04799fb45be1a0362506f0af5d20a7cd54008698f29aa,x23.ai,2879.7875766093753,21,105.36017453670502
385,21,Web3 Grants Ecosystem Advancement,0x98a6b2a0e42f304ea29b20282089f63a38c0b1ae5ebe13aa53e56e953f214aa2,Coh3rence,20.671692828125,11,15.756028410047293
385,21,Web3 Grants Ecosystem Advancement,0x4f354435756ee1c1ea18402a559874cd2bb918ad795b7e361e1257425e57a7de,Greenpill Dev Guild,3732.4447317578124,42,472.10892635583878
385,21,Web3 Grants Ecosystem Advancement,0x6717da71311b0c51faaecaf5f803dcd2b22c78d8b62fe0d605897f7baf7a3800,GreenPill Taiwan - Green Sofa,129.448950234375,11,22.560694336891174
385,21,Web3 Grants Ecosystem Advancement,0x5b22fe2330826788161147ecce60af8dadf53173a53fe15d1d50a57719213159,QF Impact Alliance,945.37872880468751,15,67.194264650344849
385,21,Web3 Grants Ecosystem Advancement,0xfcb0fd086356d27f72dae1abc9cd4821c41877f9ca9b1934d5e89d6577f6c505,Fracton Ventures Research,855.26620375781238,20,50.009163320064545
385,21,Web3 Grants Ecosystem Advancement,0xab3b35780a86f5ec610e911fe359e8cbbef9278b300e61826b1d11531d10cb62,ICDevs.org,14.7511594453125,6,32.41922789812088
385,21,Web3 Grants Ecosystem Advancement,0x421a789b91a875e2131b3404d9d772aa35808d480d6369571fb36529b51d0bc9,"DVCTVS - Challenging Methods, Maturity, and Materialities",0.0,6,14.677725836634636
385,21,Web3 Grants Ecosystem Advancement,0x2384c9ca198952bba6272cf55ea17f0415cfbba4c1800d9ee8c2bcfd0205d6a5,Ethereum Cat Herders,501.43907311718749,8,46.542133092880249
385,21,Web3 Grants Ecosystem Advancement,0xbbd9ae3f2cb544e44413ea9dbec2cbc710d17b8cee8eb1821311ad77868abb6f,Trustful | Reputation Aggregator for Grants Program,1000.1687496015625,25,339.17136430740356
385,21,Web3 Grants Ecosystem Advancement,0x5bf1f1edac9a627f39020d1686221eb4bf9cd786076b49676f72cf3b7892a400,Grendel - Cartographer Syndicate,317.300450109375,8,33.12401270866394
384,21,CollabTech Round and Thresholds Experiment,0xd0dfe1b5ae094c98fc93b46a788d315f2a668a9caf58935e7ddaa2f72b490bd4,RnDAO - empowering humane collaboration,3577.81485384375,42,229.30116337537766
384,21,CollabTech Round and Thresholds Experiment,0x588c50239a06e47416199e11a9f77e428f839befc48a2f8cba2c70e03cb3f4fc,TogetherCrew,2921.679221671875,41,405.63819044828415
384,21,CollabTech Round and Thresholds Experiment,0x94a7fc4484fd6d993ca5681aa1722ae3864bdf54ce4c77284ecabdd32a6b7f2b,ZKT Network,546.804682265625,44,4122.4341803044081
384,21,CollabTech Round and Thresholds Experiment,0xeff81a9b1ca1db940b74d9b8876c8d8cd62f69f0f1263c28399f4a0120cacf56,Harmonica: AI-powered facilitation of group sensemaking,2892.382365375,41,859.19315320253372
384,21,CollabTech Round and Thresholds Experiment,0x5b44e4aa9f318c716ad18167e29e24c3ac5d49874bd3453f5638114eaa19c353,Radio SpaghettETH,0.0,12,101.60907691717148
384,21,CollabTech Round and Thresholds Experiment,0xf1815aeb99809859ef4006296fa7c4c4f9701d2ad2c366d13447edfbea4328f6,DAO Drops,2033.6876090625,23,56.981232881546021
384,21,CollabTech Round and Thresholds Experiment,0x4461dd764ba9de1c4559972250f43ecac0e0bc9893c6629b1687177470c1aa72,Open to the Public,0.0,8,16.494639813899994
384,21,CollabTech Round and Thresholds Experiment,0x9188b3a42cad446c5df34508271ab52828102e9cc85452b41709e58756dd3847,Collabberry,3577.844840390625,42,476.88624930381775
384,21,CollabTech Round and Thresholds Experiment,0x9ead8572bd23406ada819f6df895eae18e4cf97dc27740ff63a1f664cf128a58,Meetwithwallet,1100.176418296875,88,628.91979068517685
384,21,CollabTech Round and Thresholds Experiment,0xca460772f5ba0840a589d2c19fb7e17ac259e4be884313e3712c06c9c885dc93,Giveth,1724.9461224375,19,132.5973145365715
384,21,CollabTech Round and Thresholds Experiment,0xca5797a71ca6f849ba9c366972d47c01061949d5cdf7fa61e20a229e035d877b,rotki,2002.711506140625,21,153.56457334756851
384,21,CollabTech Round and Thresholds Experiment,0x41f7c7be06b4031f5c45e4a62e18616fcf2628d1cd375b5d27fcc3e81758e480,Drivyx ESG,64.59102196875,41,695.67313432693481
384,21,CollabTech Round and Thresholds Experiment,0x6e4947b3916450a4a1f5bfcc6f6edf786d63acdb278b338decb4868eaa342f03,The DeSci Journals,0.0,13,32.762662768363953
384,21,CollabTech Round and Thresholds Experiment,0x35f798b08521bbe3b812c2805be2d99b299eb1624111283ad7567e38baf901a6,Pattern Flow,2281.136593875,34,322.97180420160294
384,21,CollabTech Round and Thresholds Experiment,0x9a9cda60bcd1b566669a6e03d79dcea4be966ebdef25dc9754cbd4170e99c61f,LunCo: Everyone Can Do Space,1427.2696716093751,29,629.2466145157814
384,21,CollabTech Round and Thresholds Experiment,0xb7b83ad943fd3fa1d40b1590a5874431ac90be72e7f9b90db81db9294a417962,Chore Wheel,0.0,9,281.99317938089371
384,21,CollabTech Round and Thresholds Experiment,0x7e15d51d34f82fee5cc1aec96c3f2f82fbcad06bb394e43544fa578ad39ff3e5,Gravity DAO,2182.690760484375,25,82.39483380317688
384,21,CollabTech Round and Thresholds Experiment,0x1403b1d072219b8691b5eefecd876be34a259147fa836b031624339d59088e67,Member Portal DApp for Decentralized Philly,0.0,26,320.05728620290756
384,21,CollabTech Round and Thresholds Experiment,0xaa57e092bd3351948df6efb86191e742c98016bfb02df621b86dde05880d40a1,"Pairwise: Simplifying Choices, Amplifying Voices",0.0,23,67.186536967754364
384,21,CollabTech Round and Thresholds Experiment,0x5e203234e3c289d1a8fcdb87f0d854f6ce8b4acabd6aa3fffb51890cfbd639f3,Bloom Network: Cooperative Patronage Token Design for Network States,0.0,12,19.935741066932678
384,21,CollabTech Round and Thresholds Experiment,0xe3c5497e3073669d3788a015ce9e89fd2ba14028af892c613b7dad8e742d7b46,1Hive Gardens,1134.75090684375,18,69.203049182891846
384,21,CollabTech Round and Thresholds Experiment,0x07f47cd6bae0bf29c935106fe89aa773654fc1bedd8307279460fe6af20c0440,Proof of Philanthropy: A Verifiable Giving Pledge for the Modern Age (GG21),0.0,18,63.913862407207489
384,21,CollabTech Round and Thresholds Experiment,0x1eb6bbad0896e16d57cca476cb0a37f0adf1dede385378d8f65224a09bc8fa51,Breadchain Cooperative,1988.16803090625,19,106.38429456949234
384,21,CollabTech Round and Thresholds Experiment,0xd826d7afb4ee1fdbba1ccd5352db2d0100055890bbe0fa516dd3a01f1b4cb6b3,Sideways Ostrom5,0.0,17,98.463879644870758
384,21,CollabTech Round and Thresholds Experiment,0x98a6b2a0e42f304ea29b20282089f63a38c0b1ae5ebe13aa53e56e953f214aa2,Coh3rence,0.0,10,25.963682591915131
384,21,CollabTech Round and Thresholds Experiment,0x9b67ebabd1fb31052c6d2afe25306f762673c8aaeec06c1416c266b8501b23f1,viaPrize,529.74233709375,20,43.73040646314621
384,21,CollabTech Round and Thresholds Experiment,0xff0d19a8d41e62428e35da3007ed6659a53edb0fbdaebda99ab1543bc048a7f8,GrantsScope - Grantee Discovery Using LLMs,0.0,8,16.764630138874054
384,21,CollabTech Round and Thresholds Experiment,0x04ba0b6fd1b47460a198576f6867b059f3f0a7f6888f9d2ad5ce1ca2b1193fa2,DeepVenture.io,0.0,11,17.978999495506287
384,21,CollabTech Round and Thresholds Experiment,0xf8eb666a7df2d28609bb67ec2c3646d46c44d8e5f78bc20e01a74e3ea6a6985f,GovGraph,0.0,10,37.679505407810211
383,21,Decentralized Science and Art in Psychedelics,0xe47979227f84a4ca9e663837836bda13776cb0b1d5d98343ca65c636a29253ad,Psychedelic Community Engagement Officers,4507.1326171875,7,215.60030388832092
383,21,Decentralized Science and Art in Psychedelics,0xd09b0fc8973de79cbb22d9e8f0022d3e8e94ee12267467b916fdf460e3c66cdd,Community Is The Medicine,2725.793616671875,11,60.428040206432343
383,21,Decentralized Science and Art in Psychedelics,0x4ecbe1b3e88078cb5183e7ac213b51fc5d5d4dbd61d4a0bb1b990dc36bc776ce,Mycologue,2846.6448659140624,16,518.48329001665115
383,21,Decentralized Science and Art in Psychedelics,0xc2f1ea01e248b88686551768c3a6199afd57fb5698ecde41441dde4bca16e01a,Decentralize Science on Ketamine-Assisted Therapy,4507.1326171875,7,216.25947034358978
383,21,Decentralized Science and Art in Psychedelics,0x69444b763765d6c0c26811529d6f4363fe4c84eeed66b3f225066fa9a4537c75,"Puppet Paul Stamets presents mycelium, sound, and harmony",4507.1326171875,12,1354.4777927398682
383,21,Decentralized Science and Art in Psychedelics,0xb2593ff656a87c97ab1b4ec33b62c29b07e848774219d430ddd78ad4639033d2,Psychedelic Puppet Alternate History NFT collection,4507.1326171875,5,1386.7239410281181
383,21,Decentralized Science and Art in Psychedelics,0x480feeb372943b68eabce1538ab07b7e47048a23e5597cf46de74e7b85ca8ad8,Psychedelic Summit Art Collective,4507.1326171875,7,30.201511085033417
383,21,Decentralized Science and Art in Psychedelics,0xb8039402936a1097d6b8a968de087e4f78fbb885cfdda288f146ee22e0022a2e,Don't Lick the Toad,1939.3891176250002,5,30.268817245960236
36,20,Regenerative Land Projects,0xcca9037486595a4008824ab11079520a4a1c1a665687fe9954bb96f3aaa1246d,Rewilding for Ecovillages in Ukraine,1091.5841744921875,56,1382.8526646024548
36,20,Regenerative Land Projects,0xd8002bc4fc8ac73953863df2f0efe2eaa8205eb8406539728f2d2b1a4983176c,Landia,4119.9828515625,36,1323.5726054385304
36,20,Regenerative Land Projects,0xdf7bee2544cad38e48c9a403114ba4fee9fab770b0b2467ee27219a5b3024bfe,Wilbur Hot Springs,3345.214794296875,32,167.13179934769869
36,20,Regenerative Land Projects,0xf9dc4a0cd0cabc4604b940aa875d396c4e72f44d33cddb5ba4f32e4e93949254,Coliazul Cultural Commons,2007.0654922265624,26,252.70643085241318
36,20,Regenerative Land Projects,0x49bf8980ba8c3c294a7c32580b8e4774fc5ae88fba3a4ec5dfc5679cbe83d19c,HeartSeed Farm at Landwell,2042.3494479296874,23,234.29069954156876
36,20,Regenerative Land Projects,0x695e36c0fd8fb6f74d1e6127d60fd25c8360e221f39ca71f877c6ea92309c278,Amazon Sacred Headwaters Alliance,6584.8946432421872,56,321.66592530161142
36,20,Regenerative Land Projects,0x8991371ae6879b44257ff36116d7332917450cf7535d75d07495a709e1287dbc,Barichara Regeneration Fund – Prototyping a Bioregional Regenerative Economy,6831.3541302343747,76,803.75329618155956
36,20,Regenerative Land Projects,0x91201ee51d0adef07f324ccef71d8aa3f326f2d74112cc7dd56e08ca2823875d,Regenerate Ariki,3732.5988229296877,52,1014.4594857171178
36,20,Regenerative Land Projects,0x9f03fa925e2044852d7a21b2d7eaad7a28df435e4e3387781aa9d79f5305aaee,Traditional Dream Factory - the first web3 powered regenerative village - is investing in biochar-producing infrastructure,5317.2076119921876,59,974.73544056713581
36,20,Regenerative Land Projects,0xb4bca9826eb3981ba14e274cefe2bc701b5a79be2ddbd1bdda517ea4731fdafa,Amigos Rio Machuca,4049.5205807421876,43,627.07693769782782
36,20,Regenerative Land Projects,0xd3eea83c50c17b18c229976be0c1b8d70e756c34978ba5c23b8d3309c662b358,Indigenous Bio-cultural Ecocredit Development,6620.0729583593748,37,318.38046182319522
36,20,Regenerative Land Projects,0xc955a2993a7f8f6cf878521ccfb17a818f1ac72950fa6e5263cd7dd8f6c2d775,Regenerating Indigenous Healing Grounds,8521.6035052343759,30,715.00670033041388
36,20,Regenerative Land Projects,0x22104344ca642f47895d03a161740b9de97f326a70544febc415242dca6bcbb6,Ama Earth Group — 🪶 Indigenous Climate Action Company + 💻 Climate Tech Platform to fight Climate Change,528.2029296875,21,89.145935602486134
36,20,Regenerative Land Projects,0x39150af81834eb87a0c4618e1dfdc89b02fabada8f754b2f4d50ea439d03418d,Landscape Shapes Mindscape,950.7652734374999,39,2068.0582574009895
36,20,Regenerative Land Projects,0x6a65921c2c98c69a338db889d0212b1ccc7f0b5251c27df7d4a0fc745e85685c,Senda Verde Animal Refuge:  On a Mission to Rewild or Perish,387.278388046875,28,58.338498994708061
36,20,Regenerative Land Projects,0x786dd46f852d417e822d3fda46d3736f31b5067a4638a146750188446b342c70,Château du Feÿ,7394.8410156250011,55,5523.1274792104959
36,20,Regenerative Land Projects,0x9b0aee15e8123b72c64398b482a78026cbd25f4b75e3d177cc05e3863009770b,Seeding Reciprocity,774.66241667968757,22,83.7398652434349
36,20,Regenerative Land Projects,0x183f13028588a3e6082d6642b52d4829823720efd1e5bc973856c406f1299b66,Silvi,11373.899325546874,103,1093.4775148164481
36,20,Regenerative Land Projects,0x51cfb69e8ff754ed0d973776a6ed945bbb1fa2e154fecd00c2e9cad227aadf05,Roaring Fork Reforestation - Colorado,2641.0146484375,38,229.65191645920277
36,20,Regenerative Land Projects,0x87c74720aa4ecc385f73dd376233bb6e70dc6b7636450101ad3d0e14c4858334,Brave Earth (Tierra Valiente),8486.4251901171883,42,737.63756511174142
36,20,Regenerative Land Projects,0x76945c734d28cf8f332bb51bbdb57901b79d33bbeeb8eab6ef4a549c16742113,Koanga Institute River Block Regeneration,6267.9728854296873,30,671.51557097956538
36,20,Regenerative Land Projects,0x4ccf8804d9f2133cc18a656f244efddc9a9ed4faec65caa82d646176bf964c1c,Rifai Sicilia,7852.5816744921867,40,381.32612938433886
36,20,Regenerative Land Projects,0x54c2c0539050cca13309d10cef90fb2c0e0913c27fd57a9d1919c8c7bbab5341,The Learning Environment,4718.5424114843745,22,596.24497552216053
31,20,OpenCivics Consortium Round 02,0xed83c3862a2928a20dac51928d2de9c8dead813731783937cc179b239dc08f20,The River Dôn Project,2122.6240044140627,45,108.76585661992431
31,20,OpenCivics Consortium Round 02,0xf04375d5436b6ebd12ebf23aa0f3fa6d47bc2519a432cb053641e0a84e527bde,Urbánika's bus: Circular Economy + Urban Governance,7019.351510132813,113,2003.5205418244004
31,20,OpenCivics Consortium Round 02,0xf962fb7679660f96e137e9ae12b0962bf6079d40ff18befecf9246ab2111bc30,Bloom Network,5518.228116375,82,370.25524029880762
31,20,OpenCivics Consortium Round 02,0x7e2f8282fb470955338fe9e0545ad1fa935164e6409d09eb52bee74bb4532b82,Ethereal Forest,10565.24625,163,3677.5862891457509
31,20,OpenCivics Consortium Round 02,0xb30e9a03fe9391b289331bc8d4f3ad6aa31db301447025f92b8275bc88d447f9,VoiceDeck: A Marketplace for Journalism Impact Certificates,5820.3281263359377,65,1021.3811819925904
31,20,OpenCivics Consortium Round 02,0x27d94802dff9d12c26e65c301ec9e9df5df5e604baa9e93e907022586164c2e0,Protopian Civic Futures - Tales from regen·era,1112.388364546875,32,48.160810649394989
31,20,OpenCivics Consortium Round 02,0xd6b99917918d540e971896ee89002dd90e0c670364262348c11454050ea462a1,Mycelial Civic Knowledge Networks,5197.8370238437492,82,338.24477673694491
31,20,OpenCivics Consortium Round 02,0x73d99d45ca3d754822e418612990373419a0bd0f9286c4f36c850116ae0a594b,CitizenLab,3480.7203770625,81,239.6850598230958
31,20,OpenCivics Consortium Round 02,0x007b7cfcdf7852dae4e5dd4b11797e23df776319177a305ad430f065a433bc52,Metagov,6098.52426665625,87,333.94198366254568
31,20,OpenCivics Consortium Round 02,0x6dc4d99c908836a7036a9798a8add51b4ff73c6c40b28b5a9191aca76342e5ec,Common Agency,1779.7157308125,38,108.77416718006134
31,20,OpenCivics Consortium Round 02,0x0ef155221ad4fad0c6f781381d51c9b4622e3a2085253c3217fa73e96913972e,Exploring Post-Capitalist Crypto Pathways,3830.4960607265625,49,416.95629446208477
31,20,OpenCivics Consortium Round 02,0xd46a98369340e6ee168b9edec15b34b6f9ffd7b88e19c3afba539df3ecd29f5e,AgroforestDAO april 2024,3053.7523629843749,60,141.23493079841137
31,20,OpenCivics Consortium Round 02,0x83323d2b07f181127b0032a65462a1518fd891e249301e9cc2a6be2713754166,Self-Governance Commons,1761.3586154531249,50,75.383059311658144
31,20,OpenCivics Consortium Round 02,0x693bb5206efa58fd6fa67eb4bf604797920624b072fea4fba78b21750b41e8c0,Moos: A Berlin hub for reimagining our cities,5863.9097671171876,56,1256.1257328640204
31,20,OpenCivics Consortium Round 02,0xa66ab5d8fc16f7557d87409ec39b4a8cbecf8194fab205950000cd50f924130f,Crossroads,1167.5917762031249,33,58.285057051107287
31,20,OpenCivics Consortium Round 02,0xb10a6fb2824e4f0d9908301fc87fc536aeeec7db5401729eed6e365dff68b614,Collaborative Evolutionary Protocol for the Design Science Studio,1640.1884475234374,26,77.040150925517082
29,20,Climate Round,0xb4e3ccc9755a3c2b575099e1559fdafe52a770d177b24f0b87121354aa4beff3,WEB3BEACH - BRINGING ENVIRONMENTAL IMPACT ONCHAIN,0.0,394,2116.1702734183173
29,20,Climate Round,0xbec2190bb266f506908c21cc0efdc5e9a422b40ea71db9f76504ca33451a99ca,DeFood: Decentralized Food Security Network (DFSN),0.0,30,115.14453186281025
29,20,Climate Round,0xc1e86a4d9a8eb9f823bbc62641269661873a0f6f727edcef89d032fa991edf84,xParametric,0.0,226,1080.1096386760473
29,20,Climate Round,0xc3c6ef34518fb60419c0d9fca07bd7987796030206532f8bce7c405d46ed911a,The Clean Wave,0.0,46,506.7720754891634
29,20,Climate Round,0xc72a6530a63d143e90097ce0d0235a0401699ff48ed55223b9e4c0a8882beb9f,Oxygenchain,0.0,156,2202.9319041110575
29,20,Climate Round,0xcf2f9a1c8a096c08972a1749c63c7ef1a7706bf79ad9b189643ce5750199cdb7,ReFi Phangan,0.0,110,1023.639646647498
29,20,Climate Round,0xcf6d018a19dd675cb222bb7c697ee1868957f2e2eb0670e4851fb6206d3828cf,Earthist Seeds for Regeneration,0.0,80,825.75474295858294
29,20,Climate Round,0xd0bf5c34c2289e2a4cfcd1b2d350c947d2f0eff8eacf7a962fac38d7ab9ffbf4,"Tulum’s Tomorrow, Accelerating the Regenaissance with ReFi Tulum",0.0,77,665.94322711665245
29,20,Climate Round,0xd8002bc4fc8ac73953863df2f0efe2eaa8205eb8406539728f2d2b1a4983176c,Landia,0.0,34,96.1615807997814
29,20,Climate Round,0xdeaadc6993b644f4eb46e3cc5c190650039b31e477133484d150a243f4342bb4,Switch Electric,0.0,37,125.91452610678971
29,20,Climate Round,0xe1f0c8674cb3acfe26fc6e9d5b0c1baae8029b7e7d2d4b1dad33264d5e12a739,RWA x Public Goods | BASIN,0.0,75,418.0632481935254
29,20,Climate Round,0xeafbd4ce5ff11f1d3851bfcb7a79d8a1e7c8de6d80cdd63af6aa10c0146a9ef6,Ekonavi,0.0,61,211.92469456233084
29,20,Climate Round,0xf03ecf818b31a697b488372813bea83b3c1366f85ffa73416a041154c4246d91,Bigfoot Beach Clean Ups and Turtle Nest Care,0.0,25,253.81246567890048
29,20,Climate Round,0xf248e1f4b9930b1908002a7cf90ff8a294a8d2ccc2372a8dd48062e6d43e7219,$EARTH,0.0,156,1671.7566598560661
29,20,Climate Round,0xf5b7e3c70c0c255d60a6aaf4057966d65267987e49cc9648a1a1ba35aaf02d9c,Adopt a Tree,0.0,39,582.76443472900428
29,20,Climate Round,0xf60b8d2bb41d07d4e145226cf02a97e3ce65dcef95414498c0b6b6c25272e664,La Madriguera,0.0,77,919.05137132294476
29,20,Climate Round,0xf962fb7679660f96e137e9ae12b0962bf6079d40ff18befecf9246ab2111bc30,Bloom Network,0.0,83,473.56487797945738
29,20,Climate Round,0x45135b37a1739bb28198463f805ae7a9e5f659c50378c5833e45df47d85b1771,Elephant in the Room Strategic Climate Solutions,0.0,46,165.32630372047424
29,20,Climate Round,0x4520f6b610af56dd9fb1aa85b560c5d460412285032dfbb90a47656ebc08d0b1,Kolektivo Network,0.0,68,235.89322845637798
29,20,Climate Round,0x4ccf8804d9f2133cc18a656f244efddc9a9ed4faec65caa82d646176bf964c1c,Rifai Sicilia,0.0,49,148.02559573948383
29,20,Climate Round,0x5b8cdeb0c391a5c9d3dd2574edbb90a00b14693c869df755f1ea04990b43650a,ReFi Medellín - First Colombian Node of ReFiDAO responsible for promoting ReFi projects in Medellín.,0.0,115,488.70772290851983
29,20,Climate Round,0x5bdd34034f33b75b06b92a3262ff0ed4a565a4fca448138c5469fdb3a27469ee,Azos Labs,0.0,177,234.13426568703289
29,20,Climate Round,0x64ec33ea75d923f16108e254aac844809547103df37c86af65e7a58bc7091e77,♻️ Litter Token ($LTK) - We pay people to pick up litter 🚮,0.0,118,296.19255776703358
29,20,Climate Round,0x6649852db5092781fa9c7d42577609e9c45480db4c59966639df7f865471b349,Atlantis,0.0,193,1771.9104916583747
29,20,Climate Round,0x6772894002b3179b06764e56a71bd5173859726b9467942fd02f3dee5f218e9d,"Ocean Sole Beach Clean Ups, Turtle Protection, Tree Planting & Youth Education",0.0,33,263.60516530275345
29,20,Climate Round,0x6a53c9b3df6582f1983a17a44a81caa10b4eefa18e41e47b8f5017742738c133,RefiBogota,0.0,58,185.003627628088
29,20,Climate Round,0x6a65921c2c98c69a338db889d0212b1ccc7f0b5251c27df7d4a0fc745e85685c,Senda Verde Animal Refuge:  On a Mission to Rewild or Perish,0.0,35,168.11269166879356
29,20,Climate Round,0x74965e6ddf84caa8f5fa121bf1df71e6b2696343a92b6700cfb34576e9fc7dc6,gainforest,0.0,131,504.60145950899459
29,20,Climate Round,0x75d76ab68de373315c092213ae4e89cda0b3f420e95c6b3802566f09d8617c9b,Solarpunk Nomads: new vehicles and first land based project in Italy,0.0,184,547.14422499667853
29,20,Climate Round,0x8a6f61ae514f4c84930307d774d9936c82210b94ce16a1fe2727e89ee37e827e,FORK FOREST,0.0,80,119.21508339513093
29,20,Climate Round,0x905c32755d69e06338d7433c05ac660815b5b9a0eda869912afcbfc9bd7ba342,Beyond Fossil Fuels - Supporting Indigenous legal efforts to STOP fossil fuel infrastructure,0.0,26,65.424546621739864
29,20,Climate Round,0x91a510100a3d0513e9e309dc19fe1177216d52e036a16b760e58f53e817df2f3,Education and climate change initiative,0.0,76,195.28000891790725
29,20,Climate Round,0xa1045d6ee7e4473eb9105330ce5039f4e0d23c98da876b931b5dccea12e337fc,"PROJECT FOR ECO – RESTORATION AND WOMEN EMPOWERMENT  THROUGH SUSTAINABLE AGRICULTURAL DEVELOPMENT   (A project for Climate Solution, Sustainable environmental protection  and Women empowerment through Self-Help groups )",0.0,24,171.97573745064437
